,TweetId,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
6673,1051098317143363584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6672,1051098356985077760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1060,1051099392751652866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,1051099669835735040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1051099858558279680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2640,1051100583770374144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,1051101004069003264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6671,1051102173420015619,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670,1051102467449065473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1058,1051103918330171393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1057,1051104485282652160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2638,1051104894676062208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2637,1051105105636941824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1051105801031438336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2936,1051106019621789696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1055,1051106818154323968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,1051107047427567617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1054,1051107078364942336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6669,1051108711232626689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,1051108979143782400,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052,1051109579952517125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1051109860526448640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1050,1051110492620673024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,1051111557588021248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,1051111776421470209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2636,1051112229398093824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,1051112674824736770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,1051112868761010176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1048,1051113221300531200,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1047,1051114289405120512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2634,1051114437774594048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,1051114597464399872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,1051114740439834624,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2632,1051115752038825986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6667,1051115979604922368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,1051116204428091393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,1051116233444212736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,1051116437731983360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1051116831874928640,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2933,1051117680403652609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,1051118336334028800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,1051118609374810112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2628,1051118857748910083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1044,1051119533942075392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,1051119666544947201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1051121305884483584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2627,1051121691567501312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1041,1051122095093149696,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6665,1051122299074686978,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,1051123157778751488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,1051123464449478656,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2625,1051123636562776070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,1051123681391505411,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2624,1051124057087889408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,1051124817167040512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,1051125481054056448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,1051125502877073410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6664,1051126089110736896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,1051126233810038784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,1051126785298059266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,1051127599349420032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1036,1051127672519028737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,1051128099021221888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2619,1051128435551166464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1051128695434268672,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1035,1051128907796234240,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,1051129040675987456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,1051129262470782976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,1051129419509587968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,1051129866324758528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2616,1051130012173303808,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,1051130084168351746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,1051130402897723392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1030,1051130705781100544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1029,1051130966520016897,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,1051131088716910592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6663,1051131088721068032,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1027,1051131830764822530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6662,1051131949421617152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,1051132762760065024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,1051133008177188864,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2615,1051133283721973762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1051133453029265420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1023,1051133904948625410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2614,1051134207664291841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2613,1051134914916159491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,1051135372661469185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,1051135585530929152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2931,1051135698399444995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1021,1051135778770837504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1020,1051135830813741056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6661,1051136019687456769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,1051136422806208513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2611,1051137756989218816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,1051138018915098625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,1051138482570256384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1017,1051138492112220160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1051138798640349185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6660,1051139542001049602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2930,1051139645122129921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6659,1051139646325968896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2609,1051139801129324549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,1051140468195479553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6658,1051140506111995906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2928,1051140654691057665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,1051141405131857920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,1051141497775636480,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6657,1051142386284408834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,1051142809674080256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,1051143107985756161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,1051143245894438913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6656,1051144019080859649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1051144379103137793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,1051144394638839809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,1051144784780308481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6655,1051144881173921792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009,1051145142399393792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6654,1051145538467328000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,1051145987211833344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,1051146019168120832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1007,1051146204397080576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,1051146776605020161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1006,1051146915570753536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,1051147492895678464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,1051147628703027200,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2605,1051147772035026945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6653,1051147868470427649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2604,1051148140563390465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,1051149023783075840,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2603,1051150000774766592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1051150100133761024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6652,1051150516389126149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1002,1051150624157560832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,1051150629245214721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,1051150674098974720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,1051151534409408512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,1051151712549916672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1000,1051151925822013440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,1051152038652833792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,1051152129828810752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,1051152212800536576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6368,1051152220027310082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,1051152414248751106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,1051154486629097472,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
998,1051154605827153920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,1051154862166171649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,1051156670288678912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,1051157254429388801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2598,1051157576405135360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,1051158071504973825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,1051158251516174337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1051159441129791494,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,1051159706809630723,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2595,1051160026369482752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,1051161929463595009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,1051161986241896457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1051162006114488321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,1051162496848023554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2592,1051163292834701313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,1051163527598284808,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2923,1051163797736415232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,1051163921346891778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,1051165532463005696,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2590,1051165679221653504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,1051166190540705792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,1051166192449347590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,1051166198539440128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2589,1051166447332990976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,1051166478559600640,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2588,1051166623409872897,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,1051166932118966274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,1051167735953133568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,1051167972700512256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,1051168216150695936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,1051168839348547586,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2586,1051168974837297157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,1051169414735900673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,1051169562824081408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,1051171132244660230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,1051171464739721221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,1051171863479689217,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
983,1051171993683468288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,1051172133269897216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
982,1051172156778921992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,1051172242053246976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6646,1051172250676674560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,1051172410089713666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,1051173287584325633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,1051174450740297728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,1051174693334601734,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
979,1051175510728794113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2578,1051175756901048321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,1051176079124324352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,1051176761713672194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2577,1051177006405210113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,1051177414980595712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,1051177968712577024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,1051178307872538624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
974,1051178593508777984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,1051178668066787328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
972,1051179069453291526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,1051180383449083904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,1051180767798124544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2574,1051181565693321217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,1051182844440129536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,1051184562976514048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,1051185129933148160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,1051185453850869766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2571,1051185807573143552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,1051185840091746304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,1051185971105017856,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
968,1051186172087668737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,1051187081362444294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
967,1051187907145490433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,1051188320363925504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,1051188567769276419,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,1051188785935994880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,1051189769919746051,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,1051191306091945984,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
964,1051191568932249600,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
963,1051191811321020417,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
962,1051192571123253248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
961,1051192712286883841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,1051193608110571521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2564,1051194128476884992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,1051195987505635328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,1051197143988559872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,1051197167283699712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1051197171431874566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,1051197270283051008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,1051197566807814144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,1051198209471606784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2560,1051198522488487937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,1051200462861594624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,1051200931189145600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,1051200996066713601,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
954,1051201013636579330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2922,1051201292180176896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,1051201395267899392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,1051201503137009670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2557,1051201936249184256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
952,1051201936731430912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
951,1051202750799892481,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6643,1051206439354621952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
950,1051206750433669120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
949,1051207214923436032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6642,1051207330640134145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,1051207333567717377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,1051207538711154688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
948,1051207544369270784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,1051208180305399808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
947,1051208959552577537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,1051210506994966529,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
945,1051210717309874182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,1051210781512126470,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2553,1051211219749736448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
943,1051211670931038209,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
942,1051211743421034496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2552,1051213755894231040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,1051214220061302784,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,1051214476819750912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,1051216002493636608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,1051216109112885250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2550,1051216177668780032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,1051216190100709376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2549,1051216215195230208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2548,1051216520280502273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6641,1051216946618925058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6640,1051217708736339968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,1051217787740348417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,1051218377803489281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
937,1051219001890627584,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
936,1051219030009360390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,1051219032597123072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
